Hour,Speed_at_2m,Speed_at_10m,Speed_at_50m,Speed_at_100m
7557,4.086749554,5.423883438,7.198510982,8.131800991
7558,4.078205582,5.557509422,7.573407068,8.653245147
7559,4.110717225,5.634930134,7.724305973,8.84809218
7560,3.798284938,5.266070843,7.301058917,8.404240911
7561,3.468150383,4.846738339,6.773314281,7.823494418
7562,3.121784476,4.398428917,6.19715329,7.183195375
7563,2.756810345,3.978962183,5.742919561,6.726150924
7564,2.645913193,3.824551582,5.528221729,6.478818693
7565,2.613768548,3.788972616,5.492572592,6.445019995
7566,2.651499638,3.822351456,5.510229171,6.450270306
7567,2.694509814,3.895328045,5.631295347,6.600004529
7568,2.660251471,3.85871625,5.597099093,6.569403523
7569,3.171454267,4.092076778,5.279941298,5.89248746
7570,4.638349749,5.60693121,6.777772115,7.354586009
7571,5.010175316,5.98832798,7.157448538,7.728857094
7572,5.23058377,6.229980469,7.420329804,8.000687155
7573,4.880682312,5.770469666,6.822472358,7.332720964
7574,4.867422239,5.706691265,6.690671899,7.165115183
7575,4.795451725,5.611217499,6.565755142,7.025361908
7576,4.879422737,5.727556229,6.723110933,7.203536485
7577,5.088605246,6.011205673,7.101080138,7.629382464
7578,5.350610533,6.371015549,7.586020113,8.178272294
7579,5.566444297,6.794644833,8.293840007,9.037482299
7580,5.127040409,6.489382267,8.213721532,9.091048132
7581,4.136421512,5.679264545,7.797572293,8.938188173
7582,4.141196321,5.729080677,7.92581729,9.114898661
7583,4.608974981,6.273736,8.539808431,9.75270632
7584,4.540917956,6.191043854,8.440809627,9.646324792
7585,4.168417796,5.721010685,7.851891259,8.998973164
7586,3.705746778,5.132032394,7.107273669,8.177236948
7587,3.315112184,4.615626335,6.426330478,7.410802453
7588,2.95315839,4.175019741,5.902422943,6.851598918
7589,2.742151188,3.913972139,5.58655481,6.511708242
7590,2.615056994,3.769987583,5.434989145,6.362318782
7591,2.514425122,3.659457445,5.325920695,6.260160918
7592,2.446489264,3.592474937,5.275263768,6.224475326
7593,3.211443557,4.105725288,5.249035159,5.834829754
7594,5.090392638,6.123160362,7.365461859,7.975368018
7595,5.156483959,6.14659071,7.326809829,7.902548975
7596,5.14902342,6.10131073,7.229719034,7.777885397
7597,5.253655721,6.207181931,7.333770913,7.879932126
7598,5.261039723,6.22677803,7.369791274,7.924596933
7599,5.355068622,6.344427586,7.516572472,8.085920111
7600,5.418006383,6.431897163,7.635520927,8.22098573
7601,5.574982987,6.646244526,7.923354457,8.546411881
7602,5.597657781,6.730506897,8.092621032,8.761151107
7603,5.575671034,6.790917397,8.271032995,9.004075941
7604,5.265239351,6.662975311,8.431761034,9.331576152
7605,4.689663038,6.18100214,8.146595427,9.175330142
7606,4.036995815,5.47180891,7.416577605,8.45442602
7607,4.230729892,5.799198628,7.949149575,9.105482834
7608,4.197313533,5.737048626,7.841617424,8.971309343
7609,3.848640735,5.3109231,7.32879635,8.419149368
7610,3.456603851,4.834400654,6.761385073,7.812359922
7611,3.079593047,4.371601582,6.205657728,7.216291529
7612,2.784080409,4.006084919,5.764458643,6.742515474
7613,2.647477715,3.847289085,5.590843399,6.567284436
7614,2.674082626,3.883832693,5.640871468,6.624494006
7615,2.673178323,3.858713865,5.570025976,6.523991268
7616,2.661154823,3.836951256,5.532257956,6.476552319
7617,3.400814148,4.343848229,5.54838242,6.165151448
7618,4.474916447,5.397834301,6.51109702,7.058723132
7619,4.662183281,5.531703472,6.56339347,7.065039501
7620,4.336360963,5.091854572,5.978972509,6.407173581
7621,4.07182321,4.728815556,5.491814209,5.857254253
7622,3.702770496,4.275476456,4.936762605,5.252200801
7623,3.436561593,3.951422691,4.543419597,4.824968583
7624,3.639547455,4.201005936,4.849078378,5.158137302
7625,4.511390997,5.269817829,6.155746636,6.581804855
7626,5.250554052,6.232133865,7.397217918,7.96387391
7627,5.613162035,6.791071415,8.216162419,8.91865156
7628,5.166278985,6.394855499,7.915595921,8.677348496
7629,4.754877915,5.987499714,7.539657898,8.326548316
7630,4.260541078,5.390205383,6.819395364,7.546323405
7631,4.104940448,5.266908646,6.757790285,7.523587642
7632,3.409902543,4.612100124,6.238145311,7.104632676
7633,3.475818017,4.704557896,6.367670829,7.254343483
7634,3.327533444,4.513865948,6.123149816,6.982448766
7635,3.155736608,4.330056667,5.941367444,6.80860727
7636,2.935463349,4.068432808,5.638682397,6.489724259
7637,2.667133484,3.715116739,5.174878749,5.968792354
7638,2.563635927,3.583866119,5.010109362,5.787735508
7639,2.624643342,3.617750645,4.986627904,5.725713813
7640,2.456342441,3.434296131,4.801606534,5.547164405
7641,3.540866406,4.391138554,5.445587488,5.974465308
7642,4.285819251,5.190396309,6.285895943,6.826296089
7643,4.549829151,5.425184727,6.468952644,6.978242122
7644,4.437313213,5.225670338,6.154091264,6.603153757
7645,4.141081354,4.838607311,5.653624913,6.045658007
7646,4.331784334,5.036231995,5.85523903,6.247807353
7647,4.663778646,5.531754017,6.561268196,7.061738965
7648,4.970918098,5.937458515,7.091932098,7.655918232
7649,4.815199937,5.784130096,6.948031528,7.518892117
7650,4.836016578,5.80664444,6.972085208,7.543528487
7651,4.802335878,5.772091389,6.937673634,7.509596395
7652,4.188235694,5.154467106,6.343609359,6.936862209
7653,3.410612183,4.265298843,5.334166785,5.873441672
7654,3.317119834,4.200631619,5.319465946,5.888916465
7655,2.489075904,3.384743452,4.602707461,5.2541608
7656,2.364858247,3.194780827,4.315956164,4.912910684
7657,2.299820681,3.105857611,4.194392884,4.77383104
7658,2.19346238,3.013643265,4.140506722,4.747558703
7659,1.855155905,2.646761894,3.776150838,4.40065749
7660,1.741879709,2.524616003,3.659085028,4.293265342
7661,1.647280264,2.388357163,3.46282904,4.06361791
7662,1.384740142,2.109998226,3.21511046,3.854540273
7663,1.32875274,2.023195505,3.080573179,3.692073573
7664,1.160874178,1.880862236,3.047395505,3.751340619
7665,1.913839912,2.436196089,3.101122171,3.440777871
7666,3.030439806,3.571848869,4.209984411,4.518823442
7667,3.285541275,3.829938412,4.464539329,4.76928409
7668,3.447757671,4.008397102,4.660202039,4.972624188
7669,3.414310432,3.934918404,4.534907751,4.820723553
7670,2.911107252,3.311223745,3.766334161,3.981133378
7671,2.673558382,3.00441289,3.376210847,3.550192629
7672,2.924839077,3.290747881,3.702433307,3.895244398
7673,3.310595705,3.759755373,4.269854046,4.51034115
7674,3.55640549,4.099082947,4.724568403,5.022550418
7675,3.922007237,4.616765499,5.434595701,5.830043752
7676,3.805096573,4.654033184,5.692371918,6.208145292
7677,3.557601918,4.496875763,5.684135576,6.287634551
7678,2.981155182,3.792749882,4.825294488,5.352534897
7679,2.63627431,3.476443291,4.584370415,5.164438894
7680,2.437769573,3.222884893,4.26085679,4.805265552
7681,2.172298361,2.993507147,4.125163099,4.736063285
7682,2.122390617,2.978695869,4.180488271,4.837522111
7683,1.694938332,2.483473539,3.638858538,4.289600434
7684,1.777874663,2.587614775,3.766154251,4.426879784
7685,2.069954862,2.948157787,4.19894873,4.889766481
7686,1.716564806,2.55478096,3.802306637,4.512551438
7687,1.852810728,2.740246296,4.052734394,4.796730318
7688,1.989691114,2.922754765,4.293377677,5.06669745
7689,2.647907223,3.460466862,4.522375556,5.074870831
7690,3.754585884,4.53000021,5.465556665,5.925842743
7691,3.486714396,4.118585587,4.864966071,5.22674596
7692,3.199803118,3.741724491,4.375426128,4.680413283
7693,2.941471437,3.410109997,3.953412582,4.213307837
7694,2.943791573,3.431830406,4.000779146,4.274011792
7695,3.145434147,3.669514895,4.280916061,4.574683555
7696,3.571518446,4.162855625,4.852100645,5.18306138
7697,3.774183023,4.400008678,5.12960719,5.479997201
7698,4.106491225,4.842142105,5.70958,6.129516706
7699,4.546721659,5.490191937,6.629437596,7.190257241
7700,4.309888272,5.374390125,6.701813922,7.370184984
7701,3.532835266,4.631806374,6.072638169,6.823962009
7702,2.831294584,3.928303003,5.450356376,6.275895245
7703,2.415187018,3.375166655,4.716715461,5.447987821
7704,2.354738302,3.380058765,4.851833109,5.669100422
7705,2.225836453,3.212151289,4.635522924,5.42883559
7706,2.519150912,3.530537605,4.947975019,5.722146006
7707,2.544647228,3.591950893,5.070294648,5.881751716
7708,2.501808943,3.579465389,5.121323316,5.975578746
7709,2.54882324,3.624597788,5.154421429,5.998449782
7710,2.440663446,3.552811384,5.171736706,6.07945095
7711,2.395562216,3.501042604,5.116669164,6.025020123
7712,2.383224967,3.482960463,5.090167211,5.993775078
7713,3.016842531,3.888454914,5.011889571,5.590782148
7714,3.546422184,4.244777203,5.080651024,5.489589886
7715,3.963849171,4.682404995,5.531218669,5.942662625
7716,4.204151354,4.933922291,5.790369357,6.203607345
7717,4.31739248,5.048471928,5.903347663,6.314774454
7718,4.17875458,4.890740395,5.724035989,6.125330319
7719,4.204381136,4.992883682,5.929264417,6.38484784
7720,4.403938258,5.194671154,6.12738118,6.579026858
7721,4.698039605,5.579176426,6.625574113,7.134688143
7722,5.08409386,6.118076325,7.362345964,7.973393358
7723,5.127366448,6.256498814,7.634285125,8.31753754
7724,4.720812552,5.929839134,7.448504208,8.217076142
7725,3.942139823,5.262937069,7.026261837,7.957425496
7726,3.880732223,5.236326695,7.065449425,8.038526279
7727,4.328483774,5.889563084,8.013649843,9.150233609
7728,3.949184554,5.458259106,7.543985867,8.672235102
7729,3.494737749,4.911423683,6.902401362,7.991919623
7730,3.359611021,4.758716583,6.740477804,7.830857869
7731,3.094401881,4.451034546,6.402435525,7.487593496
7732,2.838486364,4.154598236,6.080947481,7.165117859
7733,2.565218277,3.824165583,5.700973883,6.770701867
7734,2.294556925,3.49602747,5.326609219,6.385740156
7735,2.046175236,3.187187195,4.964463471,6.008448934
7736,1.890967207,2.997410774,4.75125709,5.793895515
7737,2.429381426,3.338115215,4.586769731,5.259478952
7738,3.758732496,4.511131287,5.414140407,5.856768635
7739,4.044742732,4.771731854,5.629387675,6.044735881
7740,4.127557158,4.834931374,5.663534263,6.062807981
7741,4.206774273,4.89769268,5.702087165,6.088029266
7742,4.229879646,4.901162148,5.678977278,6.050913814
7743,4.342641164,5.021616459,5.806750065,6.181649015
7744,4.630075306,5.363677502,6.213513699,6.619825694
7745,4.863902661,5.666008472,6.600389491,7.048880092
7746,5.042601841,5.953095913,7.027989135,7.548797581
7747,5.489336115,6.622332573,7.98917898,8.661607194
7748,5.204692086,6.505671501,8.131847375,8.952009276
7749,4.41345537,5.799260616,7.620202512,8.571209694
7750,4.080172084,5.486253738,7.376889862,8.380254138
7751,3.980987071,5.468038559,7.51056086,8.610674483
7752,3.821115543,5.314743519,7.392212655,8.520930401
7753,3.549567499,5.009209633,7.069081276,8.199540286
7754,3.193021534,4.5848279,6.583308835,7.693299552
7755,2.893789552,4.213483334,6.135014825,7.212585558
7756,2.422137491,3.664901495,5.545309884,6.628096453
7757,2.173694398,3.374858618,5.239775517,6.332810527
7758,2.0479832,3.230961084,5.097263262,6.203164834
7759,1.875926614,3.042597055,4.934839546,6.077534446
7760,1.627437852,2.744718313,4.629042276,5.797648336
7761,2.124606472,3.084636927,4.478469351,5.258563787
7762,3.492636905,4.188495636,5.022994422,5.431816247
7763,3.768856466,4.435571194,5.220228467,5.599581261
7764,3.830598383,4.458333015,5.188936893,5.539397213
7765,3.843903448,4.44141531,5.131806827,5.461284319
7766,3.909574185,4.497140884,5.173012502,5.494544467
7767,3.992820523,4.576097488,5.244580393,5.56177564
7768,4.091072688,4.685531139,5.366368123,5.689271077
7769,4.276679831,4.917965889,5.655412479,6.00616434
7770,4.688545778,5.468253613,6.377627305,6.814481978
7771,5.018479036,5.997663021,7.167901162,7.739816383
7772,4.722771823,5.887775421,7.3401597,8.071321182
7773,4.109397828,5.415571213,7.136912216,8.037738402
7774,3.542305004,4.848820686,6.63722125,7.598171947
7775,3.495069483,4.887279034,6.834054793,7.895685461
7776,3.426762623,4.854681015,6.877607336,7.990771205
7777,3.298539981,4.712191582,6.731690272,7.849399541
7778,3.093263283,4.468670845,6.455648063,7.563892895
7779,2.861397565,4.185259342,6.121622516,7.210913219
7780,2.612039594,3.884384394,5.776498239,6.85312252
7781,2.392696352,3.613686085,5.457745236,6.51825618
7782,2.108435947,3.273754358,5.083136441,6.143670128
7783,1.905848251,3.034610987,4.831897732,5.903651776
7784,1.711157785,2.801501036,4.58660687,5.671522804
7785,2.200618177,3.108572483,4.391140173,5.095488263
7786,3.263181714,3.919002295,4.706626946,5.092878529
7787,3.768121417,4.444958687,5.243370778,5.630001739
7788,3.699624305,4.320091724,5.044618309,5.392970765
7789,3.555137839,4.129450321,4.796539749,5.116081369
7790,3.252959956,3.763883352,4.355054499,4.637459796
7791,2.737703097,3.163028002,3.654430662,3.888931863
7792,2.639763021,3.035185814,3.489840887,3.706068031
7793,3.267041673,3.758752823,4.324469718,4.593633744
7794,4.722927944,5.581094742,6.595192407,7.086878683
7795,5.662119183,6.842062473,8.267897121,8.970158869
7796,5.360875966,6.654790878,8.261008445,9.067196237
7797,4.594076033,5.833602905,7.407566312,8.210193023
7798,3.655845172,4.833273888,6.389914062,7.206362513
7799,3.484535313,4.695392609,6.327016308,7.194211717
7800,3.502141265,4.77543354,6.511663515,7.442093146
7801,3.451104502,4.720872402,6.457827118,7.390708188
7802,3.446525493,4.739934921,6.518734041,7.477647217
7803,3.527529334,4.828805924,6.610112755,7.567280799
7804,3.513280468,4.808400631,6.580948159,7.533285742
7805,3.297033205,4.577580929,6.355485631,7.320245134
7806,3.05685175,4.299632549,6.047673086,7.004804817
7807,2.806049814,3.997749567,5.695551632,6.63345036
7808,2.617114833,3.736490488,5.334638354,6.218781252
7809,3.146115205,3.999628305,5.084691926,5.638460309
7810,4.173602511,4.99628973,5.981142431,6.46302322
7811,4.229276267,4.989181519,5.88562455,6.319741347
7812,3.754162018,4.377717495,5.104843737,5.454105475
7813,3.232398107,3.746431589,4.342209464,4.627155624
7814,2.888052629,3.331935883,3.844042388,4.08817554
7815,2.727449485,3.162445307,3.666817799,3.908114893
7816,2.74342565,3.178333998,3.682187269,3.923095082
7817,2.839010729,3.298233509,3.831737644,4.087323353
7818,3.127713625,3.63322258,4.220433166,4.501725475
7819,3.953739547,4.699941635,5.586976863,6.018856198
7820,3.966986004,4.89777422,6.046956627,6.621557644
7821,3.713201538,4.849612236,6.333816951,7.105687645
7822,3.778417434,4.982307434,6.569784255,7.400894757
7823,3.944924318,5.227958679,6.928282965,7.82158101
7824,4.014587388,5.323217392,7.058419873,7.970392397
7825,4.084322822,5.445369244,7.259966338,8.21730187
7826,4.013123631,5.325922012,7.068171302,7.984403881
7827,3.910998073,5.187579155,6.880846523,7.770984399
7828,3.736162472,5.032200337,6.777820937,7.70531547
7829,3.660553997,4.908125401,6.580887746,7.466881401
7830,3.38161913,4.599454403,6.255873293,7.141976534
7831,3.1626673,4.30150795,5.850432209,6.679011983
7832,2.794855615,3.942713738,5.562001677,6.450444477
7833,3.570834392,4.503896236,5.680767877,6.278086288
7834,4.206408699,5.064357758,6.097296133,6.604734726
7835,4.301132346,5.090115547,6.023826797,6.477005143
7836,4.054987422,4.748356342,5.560285546,5.951433789
7837,3.685447718,4.285099983,4.98232054,5.316531147
7838,3.330962839,3.850419521,4.450884386,4.737534087
7839,3.239682007,3.738709211,4.3146045,4.589204258
7840,3.048046804,3.52410984,4.074527383,4.337323734
7841,4.111838826,4.80433321,5.613453876,6.002644425
7842,5.34365808,6.320039272,7.474822642,8.035059191
7843,5.955800238,7.233764648,8.785947967,9.553184674
7844,5.633513613,7.056060791,8.837822593,9.737738564
7845,5.104214701,6.531228066,8.357199402,9.293333968
7846,4.297329227,5.621243477,7.353027091,8.254629713
7847,3.897077185,5.242741108,7.053063879,8.014147201
7848,3.650092066,5.011310101,6.88016315,7.886426692
7849,3.688260006,5.012135983,6.811208284,7.773038974
7850,3.655820717,4.956165314,6.719031516,7.659938402
7851,3.599136955,4.891023636,6.646624596,7.585214489
7852,3.603957072,4.867442131,6.573883215,7.482287652
7853,3.556636298,4.834191799,6.570649454,7.499128124
7854,3.565153512,4.786724091,6.426855797,7.296389286
7855,3.227041716,4.354271889,5.875252119,6.684397221
7856,3.073716884,4.244621277,5.861571011,6.735721984
7857,3.875231688,4.891784191,6.1749992,6.826660227
7858,4.584284361,5.538218021,6.690653642,7.258158492
7859,4.583770634,5.4613204,6.506874556,7.01675088
7860,4.402796763,5.191157818,6.120682134,6.570652949
